title,price,manufacturing_year,mileage,color,fuel,hp,eurostandard,cubic_capacity,gearbox,type,region,url
Mercedes-Benz GLE 250 4Matic Premium Plus,26 500 EUR,февруари 2019 г.,201 731,Графит,Дизелов,204,6,2200,автоматична,Джип,Кюстендил,https://www.mobile.bg/obiava-21740312214286368-mercedes-benz-gle-250-4matic-premium-plus
Mercedes-Benz GLE 250 9G/4matik/Panorama/LED,52 988 лв.,април 2018 г.,161 235,Черен,Дизелов,204,6,,автоматична,Джип,Стара Загора,https://www.mobile.bg/obiava-21704644126420550-mercedes-benz-gle-250-9g-4matik-panorama-led
Mercedes-Benz GLE 250 d  204ps Sport 9G * ПЕРФЕКТЕН*,57 900 лв.,септември 2018 г.,177 058,Бял,Дизелов,204,6,,автоматична,Джип,Сливен,https://www.mobile.bg/obiava-21662452798638543-mercedes-benz-gle-250-d-204ps-sport-9g-perfekten
Mercedes-Benz GLE 350 d AMG pack 9G tronik,47 500 лв.,юли 2016 г.,175 000,Черен,Дизелов,258,6,,автоматична,Джип,Пловдив,https://www.mobile.bg/obiava-21739183950679831-mercedes-benz-gle-350-d-amg-pack-9g-tronik
Mercedes-Benz GLE 350 d 4 Matic,48 500 лв.,юли 2016 г.,197 038,Бял,Дизелов,258,6,2987,автоматична,Джип,София,https://www.mobile.bg/obiava-21732716625468138-mercedes-benz-gle-350-d-4-matic
Mercedes-Benz GLE 350 3.5CDI* 258* k.c-4MOTION* Kamera Navi*,48 777 лв.,ноември 2015 г.,217 000,Бял,Дизелов,258,6,3500,автоматична,Джип,Стара Загора,https://www.mobile.bg/obiava-21732629851715994-mercedes-benz-gle-350-3-5cdi-258-k-c-4motion-kamera-navi
Mercedes-Benz GLE 350 9G/HARMAN KARDON/ПАНОРАМА/ПОДГРЕВ/360,49 999 лв.,февруари 2017 г.,210 000,Бял,Дизелов,258,6,3500,автоматична,Джип,София,https://www.mobile.bg/obiava-21740254626496544-mercedes-benz-gle-350-9g-harman-kardon-panorama-podgrev-360
Mercedes-Benz GLE 350 Реални км!!!,51 999 лв.,август 2016 г.,160 000,Черен,Дизелов,258,6,3000,автоматична,Джип,София,https://www.mobile.bg/obiava-21740572693343084-mercedes-benz-gle-350-realni-km
Mercedes-Benz GLE 350 AMG/DISTRONIC/360CAMERA/SoftClose/4MATIC/,52 900 лв.,ноември 2016 г.,207 759,Черен,Дизелов,258,6,,автоматична,Джип,Пазарджик,https://www.mobile.bg/obiava-21735493753488220-mercedes-benz-gle-350-amg-distronic-360camera-softclose-4matic
Mercedes-Benz GLE 350 BlueTec AMG Line ! 4matic ! SWISS !,52 900 лв.,май 2016 г.,199 500,Сив,Дизелов,258,6,2987,автоматична,Джип,София,https://www.mobile.bg/obiava-21733411987760363-mercedes-benz-gle-350-bluetec-amg-line-4matic-swiss
Mercedes-Benz GLE 350 * AMG* FULL* 9G* ПЪРВИ* СОБСТВЕНИК,56 666 лв.,май 2016 г.,199,,Дизелов,258,6,3000,автоматична,Купе,Русе,https://www.mobile.bg/obiava-21725909635805995-mercedes-benz-gle-350-amg-full-9g-parvi-sobstvenik
Mercedes-Benz GLE 350 БАРТЕР* AMG* Панорама* Distronik,56 900 лв.,май 2016 г.,199 000,Бял,Дизелов,258,6,3000,автоматична,Купе,Русе,https://www.mobile.bg/obiava-21726900999147649-mercedes-benz-gle-350-barter-amg-panorama-distronik
Mercedes-Benz GLE 350 AMG панорама Distronic 360 камери Airmatic,57 000 лв.,август 2017 г.,150 600,Сив,Дизелов,258,6,,автоматична,Джип,Сливен,https://www.mobile.bg/obiava-21736001589739384-mercedes-benz-gle-350-amg-panorama-distronic-360-kameri-airmatic
Mercedes-Benz GLE 350 4 MATIC,57 900 лв.,октомври 2016 г.,243 000,Бордо,Дизелов,258,6,3000,автоматична,Джип,София,https://www.mobile.bg/obiava-21725887089947076-mercedes-benz-gle-350-4-matic
Mercedes-Benz GLE 350 AMG 4MATIC 9G TRONIC PREMUIM,58 499 лв.,юни 2018 г.,218 500,Черен,Дизелов,258,6,3500,автоматична,Джип,София,https://www.mobile.bg/obiava-21740579085639040-mercedes-benz-gle-350-amg-4matic-9g-tronic-premuim
Mercedes-Benz GLE 350,58 500 лв.,декември 2015 г.,56 000,Бял,Бензинов,306,6,,автоматична,Джип,Смолян,https://www.mobile.bg/obiava-21733329813000280-mercedes-benz-gle-350
Mercedes-Benz GLE 350 AMG 258HP E6,59 990 лв.,ноември 2015 г.,185 318,Черен,Дизелов,258,6,2987,автоматична,Джип,Перник,https://www.mobile.bg/obiava-21723556958017760-mercedes-benz-gle-350-amg-258hp-e6
Mercedes-Benz GLE 350 AMG PACKAGE Немска! Регистриран!,59 999 лв.,януари 2016 г.,185 500,Перла,Дизелов,258,6,,автоматична,Джип,Пловдив,https://www.mobile.bg/obiava-21739376104183694-mercedes-benz-gle-350-amg-package-nemska-registriran
Mercedes-Benz GLE 350 CDI AMG-PAKET ПАНОРАМА 360 4-MATIC,59 999 лв.,януари 2019 г.,176 393,Бял,Дизелов,258,6,3000,автоматична,Джип,Хасково,https://www.mobile.bg/obiava-21740494188240909-mercedes-benz-gle-350-cdi-amg-paket-panorama-360-4-matic
Mercedes-Benz GLE 350 Coupe,63 000 лв.,юни 2016 г.,284 000,Черен,Дизелов,245,5,3500,автоматична,Джип,София,https://www.mobile.bg/obiava-21740246256116129-mercedes-benz-gle-350-coupe
Mercedes-Benz GLE 350  GLE 350d V6 (258 кс) 4MATIC 9G-TRONIC,63 000 лв.,август 2016 г.,183 110,Tъмно син,Дизелов,258,6,3000,автоматична,Джип,Бургас,https://www.mobile.bg/obiava-21740254183625234-mercedes-benz-gle-350-gle-350d-v6-258-ks-4matic-9g-tronic
Mercedes-Benz GLE 350 ОЧАКВАН ВНОС GLE350d COUPE AMG-NIGHT PANO CAM-360,63 880 лв.,октомври 2015 г.,240 000,Бял,Дизелов,258,6,3000,автоматична,Купе,София,https://www.mobile.bg/obiava-21739955104180675-mercedes-benz-gle-350-ochakvan-vnos-gle350d-coupe-amg-night-pano-cam-360
Mercedes-Benz GLE 350 ЛИЗИНГ,64 999 лв.,ноември 2015 г.,188 000,Черен,Дизелов,258,,3000,автоматична,Джип,Благоевград,https://www.mobile.bg/obiava-21732703587107371-mercedes-benz-gle-350-lizing
Mercedes-Benz GLE 350 FULL MAX 9G Tronik,65 000 лв.,декември 2017 г.,158 000,Черен,Дизелов,,,,автоматична,Джип,София,https://www.mobile.bg/obiava-21736372156040477-mercedes-benz-gle-350-full-max-9g-tronik
Mercedes-Benz GLE 350 AMG ПАКЕТ,65 000 лв.,януари 2017 г.,253 000,Тъмно сив,Дизелов,258,6,,автоматична,Джип,София,https://www.mobile.bg/obiava-21732627656152704-mercedes-benz-gle-350-amg-paket
Mercedes-Benz GLE 350 D COUPE 6.3 AMG OPTIC 9G PANO 360 H/K KEY GO,66 900 лв.,януари 2017 г.,167 000,Тъмно сив,Дизелов,258,6,,автоматична,Джип,София,https://www.mobile.bg/obiava-21740042040677152-mercedes-benz-gle-350-d-coupe-6-3-amg-optic-9g-pano-360-h-k-key-go
Mercedes-Benz GLE 350 ///AMG PACKET///360///ВАКУУМ///PANO///NAVI///DVD//,68 990 лв.,ноември 2016 г.,203 000,Червен,Дизелов,258,6,3000,автоматична,Джип,Пловдив,https://www.mobile.bg/obiava-21717016800298773-mercedes-benz-gle-350-amg-packet-360-vakuum-pano-navi-dvd
Mercedes-Benz GLE 350 AMG* 360* Harman/Kardon* Full*,68 990 лв.,юни 2016 г.,238 422,Бял,Дизелов,258,6,2987,автоматична,Купе,Пловдив,https://www.mobile.bg/obiava-21739884065154174-mercedes-benz-gle-350-amg-360-harman-kardon-full
Mercedes-Benz GLE 350 AMG* 360* Harman/Kardon* Full*,68 990 лв.,юни 2016 г.,238 422,Бял,Дизелов,258,6,2987,автоматична,Джип,Пловдив,https://www.mobile.bg/obiava-21739884243009639-mercedes-benz-gle-350-amg-360-harman-kardon-full
Mercedes-Benz GLE 350 4-MATIC* 9G* CAMERA* DISTRONIC* ПЕЧКА,69 000 лв.,март 2016 г.,230 000,Светло сив,Дизелов,258,6,2987,автоматична,Джип,Русе,https://www.mobile.bg/obiava-21726649219946834-mercedes-benz-gle-350-4-matic-9g-camera-distronic-pechka
Mercedes-Benz GLE 350 AMG/Designo/Distronic/360 Kameri,69 699 лв.,май 2017 г.,164 000,Син,Дизелов,258,6,,автоматична,Джип,София,https://www.mobile.bg/obiava-21718044625923735-mercedes-benz-gle-350-amg-designo-distronic-360-kameri
Mercedes-Benz GLE 350 AMG LINE* COUPE* 4-MATIC* 9G-TRONIC* ЛИЗИНГ,69 900 лв.,април 2017 г.,180 879,Бял,Дизелов,258,6,,автоматична,Купе,София,https://www.mobile.bg/obiava-21738678898339765-mercedes-benz-gle-350-amg-line-coupe-4-matic-9g-tronic-lizing
Mercedes-Benz GLE 350 COUPE-AMG-PANORAMA-360 KAMERA,69 900 лв.,декември 2018 г.,123 000,Черен,Дизелов,258,6,2987,автоматична,Купе,Плевен,https://www.mobile.bg/obiava-21739786153705308-mercedes-benz-gle-350-coupe-amg-panorama-360-kamera
Mercedes-Benz GLE 350 AMG,69 999 лв.,октомври 2016 г.,179 000,Черен,Дизелов,258,,3500,автоматична,Джип,Варна,https://www.mobile.bg/obiava-21737961491276425-mercedes-benz-gle-350-amg
Mercedes-Benz GLE 350 CDI/Sport/Камера360/Обдухване/AirMatic/Coupe,71 900 лв.,март 2017 г.,215 500,Черен,Дизелов,258,,,автоматична,Джип,Варна,https://www.mobile.bg/obiava-21727009144659309-mercedes-benz-gle-350-cdi-sport-kamera360-obduhvane-airmatic-coupe
Mercedes-Benz GLE 350 d Coupe 4M AMG* NightP* Подгрев* Distr,71 900 лв.,ноември 2017 г.,113 000,Черен,Дизелов,258,6,,автоматична,Джип,София,https://www.mobile.bg/obiava-21740486995791596-mercedes-benz-gle-350-d-coupe-4m-amg-nightp-podgrev-distr
Mercedes-Benz GLE 350 CDI/Sport/Камера360/Обдухване/AirMatic/Coupe,71 900 лв.,март 2017 г.,215 500,Черен,Дизелов,258,,,автоматична,Купе,София,https://www.mobile.bg/obiava-21727006929989341-mercedes-benz-gle-350-cdi-sport-kamera360-obduhvane-airmatic-coupe
Mercedes-Benz GLE 350 AMG Line/4Matic,72 900 лв.,ноември 2016 г.,98 300,Сив,Дизелов,258,6,2987,автоматична,Джип,София,https://www.mobile.bg/obiava-21729501352219220-mercedes-benz-gle-350-amg-line-4matic
Mercedes-Benz GLE 350 COUPE AMG 4MATIC PANО ОБДУХВАНЕ ПОДГРЕВ 360 H/K,72 900 лв.,май 2016 г.,153 788,Бял,Дизелов,258,6,3000,автоматична,Купе,Пловдив,https://www.mobile.bg/obiava-21739294520010604-mercedes-benz-gle-350-coupe-amg-4matic-pano-obduhvane-podgrev-360-h-k
Mercedes-Benz GLE 350 AMG /F1/ГОТОВ ЛИЗИНГ,73 800 лв.,януари 2016 г.,188 000,Сив,Дизелов,258,6,,автоматична,Купе,София,https://www.mobile.bg/obiava-21731336541642876-mercedes-benz-gle-350-amg-f1-gotov-lizing
Mercedes-Benz GLE 350,61 999 лв.,август 2016 г.,216 000,Тъмно сив,Дизелов,258,6,3000,автоматична,Джип,София,https://www.mobile.bg/obiava-21732100065080651-mercedes-benz-gle-350
Mercedes-Benz GLE 350 GLE 350 AMG/4Matic/RSE/Harman/Камера/Подгрев,74 900 лв.,март 2015 г.,197 000,Графит,Дизелов,258,,,автоматична,Купе,Варна,https://www.mobile.bg/obiava-21732175798600924-mercedes-benz-gle-350-gle-350-amg-4matic-rse-harman-kamera-podgrev
Mercedes-Benz GLE 350 AMG/4Matic/RSE/Harman/Камера/Подгрев,74 900 лв.,март 2015 г.,197 000,Графит,Дизелов,258,,,автоматична,Купе,София,https://www.mobile.bg/obiava-21732140072714058-mercedes-benz-gle-350-amg-4matic-rse-harman-kamera-podgrev
Mercedes-Benz GLE 350 AMG/Navi/360camera/Вакуум/Harman Kardon/,74 900 лв.,януари 2016 г.,190 000,Бял,Дизелов,258,,,автоматична,Джип,София,https://www.mobile.bg/obiava-21725980764601340-mercedes-benz-gle-350-amg-navi-360camera-vakuum-harman-kardon
Mercedes-Benz GLE 350 COUPE= 3.0CDI-258кс= 9G-TRONIC= 360КАМЕРА= AIR,75 900 лв.,август 2017 г.,185 000,Черен,Дизелов,258,6,3000,автоматична,Джип,Сливен,https://www.mobile.bg/obiava-21734977821343770-mercedes-benz-gle-350-coupe-3-0cdi-258ks-9g-tronic-360kamera-air
Mercedes-Benz GLE 350 CDI 4-MATIC * COUPE* 86500 км. ТОП СЪСТОЯНИЕ !,76 800 лв.,юни 2017 г.,86 509,Бял,Дизелов,258,,,автоматична,Купе,София,https://www.mobile.bg/obiava-21737477007159293-mercedes-benz-gle-350-cdi-4-matic-coupe-86500-km-top-sastoyanie
Mercedes-Benz GLE 350 4MATIC - AMG - 272к.с.,79 000 лв.,ноември 2020 г.,192 000,Т.зелен,Дизелов,272,6,2925,автоматична,Джип,Плевен,https://www.mobile.bg/obiava-21739284517347430-mercedes-benz-gle-350-4matic-amg-272k-s
Mercedes-Benz GLE 350 AMG* PODGREV* 360CAM* LINEASIST* LEDD* LIZING,79 999 лв.,октомври 2017 г.,148 999,,Дизелов,258,6,,автоматична,Джип,Пловдив,https://www.mobile.bg/obiava-21731681179937216-mercedes-benz-gle-350-amg-podgrev-360cam-lineasist-ledd-lizing
Mercedes-Benz GLE 350 COUPE 9G 4MATIC AMG,88 500 лв.,юни 2019 г.,105 000,Бял,Дизелов,258,6,3000,автоматична,Джип,Хасково,https://www.mobile.bg/obiava-21737283028967241-mercedes-benz-gle-350-coupe-9g-4matic-amg
Mercedes-Benz GLE 350 2.0 4MATIC,96 000 лв.,януари 2020 г.,85 000,Tъмно син,Бензинов,258,6,,автоматична,Джип,Сливен,https://www.mobile.bg/obiava-21739376518541095-mercedes-benz-gle-350-2-0-4matic
Mercedes-Benz GLE 350 GLE 350* AMG line* V6* 4matic* 9Gtronic* 6+ 1,82 000 лв.,април 2019 г.,139 000,Tъмно син,Дизелов,272,6,3000,автоматична,Джип,София,https://www.mobile.bg/obiava-21733212710908739-mercedes-benz-gle-350-gle-350-amg-line-v6-4matic-9gtronic-6-1
Mercedes-Benz GLE 350 AMG line NIGHT ПАКЕТ BURMESTER 360,99 000 лв.,август 2019 г.,149 000,Графит,Дизелов,275,6,,автоматична,Джип,София,https://www.mobile.bg/obiava-21727462886071685-mercedes-benz-gle-350-amg-line-night-paket-burmester-360
Mercedes-Benz GLE 350 De plug-in хибрид,104 890 лв.,март 2021 г.,102 000,Черен,Plug-in хибрид,320,6,,автоматична,Джип,София,https://www.mobile.bg/obiava-21737899606993826-mercedes-benz-gle-350-de-plug-in-hibrid
Mercedes-Benz GLE 350 de * ГАРАНЦИЯ ДО 09.2026г*,112 900 лв.,септември 2021 г.,90 000,Бял,Plug-in хибрид,320,,,автоматична,Джип,София,https://www.mobile.bg/obiava-21732476602478716-mercedes-benz-gle-350-de-garantsiya-do-09-2026g
Mercedes-Benz GLE 350 3.0 V6 * 2 x AMG* Досие в Силвър Стар* 84 000км.,117 000 лв.,юни 2020 г.,83 717,Черен,Дизелов,272,,3000,автоматична,Джип,Бургас,https://www.mobile.bg/obiava-21735559636654700-mercedes-benz-gle-350-3-0-v6-2-x-amg-dosie-v-silvar-star-84-000km
"Mercedes-Benz GLE 350 GLE 350d AMG | ТОП СЪСТОЯНИЕ | 55, 000 км | НЯМА Д",49 999 EUR,януари 2019 г.,55 000,Сив,Дизелов,272,6,3500,автоматична,Джип,Плевен,https://www.mobile.bg/obiava-21740474278928149-mercedes-benz-gle-350-gle-350d-amg-top-sastoyanie-55-000-km-nyama-d
Mercedes-Benz GLE 350 Coupe * AMG* PANO* BURMESTER* 360CAM* HEAD-UP,122 000 лв.,януари 2021 г.,239 000,Тъмно сив,Дизелов,272,6,3000,автоматична,Джип,Пловдив,https://www.mobile.bg/obiava-21731865771689539-mercedes-benz-gle-350-coupe-amg-pano-burmester-360cam-head-up
Mercedes-Benz GLE 350 AMG PREMIUM COUPE,123 000 лв.,октомври 2021 г.,113 000,Т.зелен,Дизелов,272,6,3500,автоматична,Купе,Шумен,https://www.mobile.bg/obiava-21737135592053241-mercedes-benz-gle-350-amg-premium-coupe
Mercedes-Benz GLE 350 300d AMG,113 400 лв.,май 2023 г.,40 389,Бял,Хибриден,272,6,1993,автоматична,Джип,Варна,https://www.mobile.bg/obiava-21734201135460519-mercedes-benz-gle-350-300d-amg
Mercedes-Benz GLE 350 e/Coupe/4matic/Burmester/Ambient/Virtual,119 900 лв.,януари 2022 г.,92 500,Бял,Plug-in хибрид,333,,,автоматична,Купе,Варна,https://www.mobile.bg/obiava-21738308910884923-mercedes-benz-gle-350-e-coupe-4matic-burmester-ambient-virtual
Mercedes-Benz GLE 350 AMG/4matic/Virtual/Ambient,149 900 лв.,септември 2020 г.,74 000,Бял,Дизелов,272,,,автоматична,Джип,Варна,https://www.mobile.bg/obiava-21722435961570807-mercedes-benz-gle-350-amg-4matic-virtual-ambient
Mercedes-Benz GLE 350 4MATIC,149 900 лв.,февруари 2024 г.,14 500,Бял,Бензинов,255,,2000,автоматична,Джип,София,https://www.mobile.bg/obiava-21720160144003823-mercedes-benz-gle-350-4matic
Mercedes-Benz GLE 350 AMG,149 999 лв.,април 2021 г.,39 000,Черен,Дизелов,272,,,автоматична,Джип,София,https://www.mobile.bg/obiava-21698333016859438-mercedes-benz-gle-350-amg
Mercedes-Benz GLE 350,Запитване,май 2020 г.,36 000,,Дизелов,,,,автоматична,Купе,София,https://www.mobile.bg/obiava-21723794057313039-mercedes-benz-gle-350
Mercedes-Benz GLE 400 ОЧАКВАН ВНОС GLE400 AMG PANO CAM360 HUD EXCLUSIVE,49 880 лв.,октомври 2016 г.,190 000,Бял,Бензинов,333,6,3000,автоматична,Джип,София,https://www.mobile.bg/obiava-21739954032225469-mercedes-benz-gle-400-ochakvan-vnos-gle400-amg-pano-cam360-hud-exclusive
